ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,470,30,0,0,0
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,404,96,0,1,0
6,0,500,1,1,1
7,441,59,0,0,0
8,0,500,1,1,1
9,453,47,0,1,0
10,500,0,0,0,1
11,0,500,1,1,1
12,0,500,1,1,1
13,4,496,1,1,1
14,500,0,0,0,0
15,500,0,0,0,0
16,3,497,1,1,1
17,500,0,0,0,0
18,491,9,0,0,0
19,0,500,1,0,0
20,26,474,1,1,1
21,0,500,1,1,1
22,1,499,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,457,43,0,0,0
26,75,425,1,1,1
27,500,0,0,1,1
28,0,500,1,1,1
29,0,500,1,1,1
30,500,0,0,1,1
31,26,474,1,1,1
32,500,0,0,0,1
33,0,500,1,1,0
34,0,500,1,1,1
35,499,1,0,0,0
36,25,475,1,1,1
37,0,500,1,1,1
38,0,500,1,1,1
39,0,500,1,0,0
