ID,S,I,State,Nature,Obs
0,196,304,1,0,0
1,291,209,0,0,0
2,325,175,0,0,0
3,110,390,1,0,0
4,33,467,1,1,1
5,249,251,1,0,0
6,146,354,1,0,0
7,222,278,1,1,1
8,60,440,1,1,1
9,191,309,1,0,0
10,298,202,0,0,0
11,166,334,1,1,0
12,95,405,1,1,1
13,52,448,1,0,1
14,308,192,0,0,0
15,284,216,0,0,0
16,240,260,1,1,1
17,272,228,0,0,0
18,188,312,1,0,0
19,68,432,1,0,1
20,211,289,1,0,0
21,64,436,1,1,1
22,134,366,1,1,1
23,129,371,1,1,1
24,221,279,1,1,1
25,152,348,1,1,1
26,293,207,0,0,0
27,128,372,1,1,1
28,189,311,1,1,1
29,110,390,1,1,1
30,209,291,1,1,1
31,212,288,1,1,1
32,202,298,1,0,0
33,150,350,1,1,1
34,86,414,1,1,1
35,187,313,1,0,0
36,158,342,1,1,1
37,121,379,1,1,1
38,172,328,1,1,1
39,141,359,1,0,0
