ID,S,I,State,Nature,Obs
0,396,104,0,0,0
1,498,2,0,0,0
2,498,2,0,0,0
3,500,0,0,0,0
4,500,0,0,0,0
5,494,6,0,0,0
6,473,27,0,0,0
7,500,0,0,0,0
8,4,496,1,1,1
9,500,0,0,0,0
10,500,0,0,0,0
11,474,26,0,0,0
12,475,25,0,0,0
13,149,351,1,1,1
14,499,1,0,0,0
15,430,70,0,0,0
16,500,0,0,0,0
17,260,240,0,1,1
18,461,39,0,1,1
19,480,20,0,0,1
20,500,0,0,0,0
21,493,7,0,0,0
22,479,21,0,0,1
23,500,0,0,0,0
24,377,123,0,1,1
25,435,65,0,0,1
26,498,2,0,0,1
27,500,0,0,0,0
28,500,0,0,0,0
29,364,136,0,0,0
30,419,81,0,1,1
31,500,0,0,0,1
32,500,0,0,0,0
33,500,0,0,0,0
34,500,0,0,0,0
35,498,2,0,0,0
36,500,0,0,0,0
37,499,1,0,0,0
38,500,0,0,0,0
39,499,1,0,0,1
