ID,S,I,State,Nature,Obs
0,215,285,1,1,1
1,203,297,1,1,1
2,189,311,1,1,1
3,270,230,0,0,0
4,176,324,1,0,0
5,179,321,1,1,1
6,210,290,1,1,1
7,223,277,1,1,1
8,229,271,1,0,0
9,187,313,1,1,1
10,189,311,1,1,1
11,234,266,1,1,1
12,192,308,1,1,1
13,218,282,1,1,1
14,197,303,1,1,1
15,199,301,1,1,0
16,296,204,0,1,1
17,196,304,1,1,1
18,245,255,1,1,1
19,236,264,1,0,0
20,198,302,1,1,1
21,220,280,1,1,1
22,244,256,1,1,1
23,198,302,1,1,1
24,192,308,1,1,1
25,297,203,0,1,1
26,195,305,1,1,1
27,212,288,1,1,1
28,208,292,1,1,1
29,238,262,1,1,0
30,296,204,0,1,1
31,202,298,1,1,1
32,188,312,1,1,1
33,192,308,1,1,1
34,228,272,1,0,0
35,267,233,0,1,1
36,212,288,1,1,0
37,246,254,1,0,0
38,255,245,0,1,1
39,243,257,1,1,1
