ID,S,I,State,Nature,Obs
0,29,471,1,1,1
1,5,495,1,1,1
2,3,497,1,1,1
3,240,260,1,0,0
4,461,39,0,0,0
5,82,418,1,1,1
6,20,480,1,1,1
7,73,427,1,1,1
8,246,254,1,1,0
9,155,345,1,0,1
10,18,482,1,1,1
11,291,209,0,1,0
12,11,489,1,1,1
13,80,420,1,1,1
14,16,484,1,1,1
15,1,499,1,1,1
16,223,277,1,1,0
17,27,473,1,1,1
18,162,338,1,0,0
19,167,333,1,1,0
20,66,434,1,1,1
21,65,435,1,1,1
22,55,445,1,1,1
23,17,483,1,1,1
24,35,465,1,1,1
25,125,375,1,1,1
26,125,375,1,1,0
27,72,428,1,1,1
28,49,451,1,1,1
29,222,278,1,0,0
30,125,375,1,1,1
31,5,495,1,1,1
32,277,223,0,0,0
33,19,481,1,1,1
34,72,428,1,0,0
35,88,412,1,1,1
36,122,378,1,1,0
37,101,399,1,1,1
38,175,325,1,0,0
39,67,433,1,1,1
