ID,S,I,State,Nature,Obs
0,206,294,1,1,1
1,206,294,1,1,1
2,189,311,1,0,0
3,269,231,0,0,0
4,202,298,1,1,1
5,208,292,1,1,0
6,216,284,1,0,0
7,217,283,1,1,0
8,226,274,1,1,1
9,199,301,1,1,1
10,205,295,1,1,1
11,234,266,1,1,1
12,207,293,1,0,0
13,219,281,1,0,1
14,204,296,1,1,1
15,198,302,1,1,1
16,282,218,0,1,1
17,203,297,1,1,1
18,243,257,1,1,1
19,219,281,1,1,1
20,201,299,1,1,1
21,225,275,1,1,1
22,246,254,1,1,1
23,210,290,1,1,1
24,211,289,1,0,0
25,296,204,0,1,1
26,205,295,1,1,1
27,199,301,1,0,0
28,220,280,1,0,0
29,250,250,0.5,0,0
30,279,221,0,1,1
31,210,290,1,0,0
32,202,298,1,1,1
33,197,303,1,0,0
34,224,276,1,1,1
35,248,252,1,1,1
36,206,294,1,0,0
37,240,260,1,1,1
38,265,235,0,0,0
39,233,267,1,1,1
