ID,S,I,State,Nature,Obs
0,256,244,0,0,0
1,69,431,1,1,0
2,243,257,1,0,0
3,202,298,1,1,0
4,33,467,1,1,1
5,184,316,1,1,1
6,252,248,0,1,1
7,185,315,1,1,1
8,63,437,1,1,1
9,66,434,1,1,1
10,106,394,1,1,1
11,165,335,1,1,1
12,137,363,1,0,0
13,121,379,1,1,1
14,123,377,1,1,1
15,232,268,1,0,0
16,164,336,1,1,1
17,163,337,1,1,1
18,153,347,1,0,0
19,155,345,1,1,1
20,185,315,1,1,1
21,199,301,1,1,1
22,96,404,1,1,1
23,105,395,1,1,1
24,153,347,1,0,0
25,183,317,1,1,1
26,138,362,1,1,1
27,201,299,1,0,0
28,125,375,1,0,1
29,141,359,1,1,0
30,213,287,1,1,0
31,162,338,1,0,0
32,134,366,1,1,1
33,135,365,1,1,1
34,138,362,1,1,1
35,190,310,1,1,1
36,112,388,1,1,1
37,154,346,1,1,1
38,223,277,1,1,1
39,87,413,1,1,1
