ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,333,167,0,0,0
5,0,500,1,1,1
6,493,7,0,0,0
7,0,500,1,1,1
8,500,0,0,0,0
9,0,500,1,0,0
10,0,500,1,1,1
11,500,0,0,0,0
12,0,500,1,1,1
13,172,328,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,0
20,0,500,1,1,1
21,339,161,0,0,0
22,0,500,1,1,1
23,500,0,0,1,1
24,0,500,1,1,1
25,0,500,1,1,1
26,0,500,1,0,0
27,0,500,1,1,1
28,0,500,1,1,1
29,500,0,0,0,0
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,0,0
35,13,487,1,1,1
36,499,1,0,0,0
37,0,500,1,1,1
38,0,500,1,1,1
39,8,492,1,1,1
