ID,S,I,State,Nature,Obs
0,34,466,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,246,254,1,0,0
4,85,415,1,0,0
5,0,500,1,1,1
6,23,477,1,1,1
7,32,468,1,1,1
8,5,495,1,1,1
9,62,438,1,1,1
10,76,424,1,1,1
11,61,439,1,1,1
12,13,487,1,1,0
13,15,485,1,1,1
14,0,500,1,1,1
15,14,486,1,1,1
16,183,317,1,1,1
17,161,339,1,1,0
18,217,283,1,0,0
19,71,429,1,1,1
20,1,499,1,1,1
21,20,480,1,1,1
22,139,361,1,1,1
23,0,500,1,1,1
24,21,479,1,1,1
25,159,341,1,1,1
26,153,347,1,0,0
27,9,491,1,1,1
28,10,490,1,1,1
29,23,477,1,1,1
30,96,404,1,1,1
31,18,482,1,1,1
32,0,500,1,1,1
33,31,469,1,1,1
34,51,449,1,1,1
35,206,294,1,1,1
36,13,487,1,1,1
37,24,476,1,1,1
38,103,397,1,0,0
39,52,448,1,1,1
