ID,S,I,State,Nature,Obs
0,119,381,1,1,1
1,62,438,1,1,1
2,77,423,1,1,1
3,221,279,1,0,0
4,70,430,1,1,1
5,162,338,1,1,1
6,133,367,1,1,1
7,125,375,1,1,1
8,173,327,1,0,0
9,50,450,1,1,1
10,86,414,1,1,1
11,153,347,1,1,1
12,110,390,1,1,1
13,98,402,1,1,1
14,80,420,1,1,1
15,86,414,1,1,1
16,175,325,1,1,0
17,111,389,1,1,1
18,161,339,1,1,1
19,153,347,1,0,0
20,124,376,1,1,1
21,127,373,1,0,0
22,172,328,1,1,1
23,137,363,1,1,1
24,106,394,1,1,1
25,238,262,1,1,1
26,48,452,1,1,1
27,117,383,1,1,1
28,109,391,1,1,1
29,120,380,1,1,1
30,186,314,1,1,1
31,133,367,1,1,1
32,94,406,1,1,1
33,136,364,1,1,1
34,147,353,1,0,0
35,224,276,1,1,1
36,81,419,1,1,1
37,156,344,1,1,1
38,204,296,1,1,1
39,121,379,1,1,1
