ID,S,I,State,Nature,Obs
0,4,496,1,1,1
1,0,500,1,1,1
2,2,498,1,1,1
3,264,236,0,1,1
4,10,490,1,1,1
5,123,377,1,1,1
6,65,435,1,1,1
7,2,498,1,1,1
8,191,309,1,1,1
9,467,33,0,0,0
10,94,406,1,1,1
11,222,278,1,0,0
12,0,500,1,1,1
13,11,489,1,1,1
14,3,497,1,1,1
15,8,492,1,1,1
16,198,302,1,1,1
17,5,495,1,1,1
18,126,374,1,1,0
19,105,395,1,0,0
20,1,499,1,1,1
21,59,441,1,1,1
22,196,304,1,0,0
23,1,499,1,1,0
24,0,500,1,1,1
25,286,214,0,1,0
26,297,203,0,0,1
27,58,442,1,1,1
28,244,256,1,1,1
29,111,389,1,1,1
30,135,365,1,1,1
31,1,499,1,1,1
32,0,500,1,1,1
33,275,225,0,1,1
34,248,252,1,1,0
35,97,403,1,1,1
36,1,499,1,1,1
37,111,389,1,0,0
38,228,272,1,1,1
39,14,486,1,1,1
