ID,S,I,State,Nature,Obs
0,17,483,1,1,1
1,16,484,1,1,1
2,10,490,1,1,1
3,338,162,0,0,0
4,0,500,1,1,1
5,69,431,1,1,1
6,30,470,1,1,1
7,5,495,1,1,1
8,249,251,1,0,0
9,0,500,1,1,1
10,6,494,1,1,1
11,133,367,1,1,1
12,78,422,1,1,1
13,137,363,1,1,1
14,21,479,1,1,1
15,6,494,1,1,1
16,172,328,1,1,0
17,107,393,1,1,1
18,101,399,1,1,1
19,180,320,1,0,0
20,5,495,1,1,1
21,153,347,1,0,0
22,108,392,1,1,1
23,28,472,1,1,1
24,3,497,1,1,1
25,220,280,1,1,1
26,23,477,1,1,1
27,8,492,1,1,1
28,7,493,1,1,1
29,113,387,1,1,1
30,229,271,1,1,1
31,31,469,1,1,1
32,3,497,1,1,1
33,4,496,1,1,1
34,159,341,1,0,0
35,169,331,1,1,1
36,2,498,1,1,1
37,164,336,1,1,1
38,108,392,1,1,1
39,84,416,1,1,1
