ID,S,I,State,Nature,Obs
0,99,401,1,1,1
1,212,288,1,0,0
2,108,392,1,0,0
3,230,270,1,0,1
4,6,494,1,1,1
5,67,433,1,1,1
6,73,427,1,1,1
7,54,446,1,1,1
8,78,422,1,0,0
9,21,479,1,1,1
10,154,346,1,1,1
11,97,403,1,1,1
12,88,412,1,1,1
13,64,436,1,1,1
14,201,299,1,1,1
15,191,309,1,1,1
16,210,290,1,1,0
17,158,342,1,1,1
18,223,277,1,1,1
19,103,397,1,0,0
20,46,454,1,1,1
21,45,455,1,1,1
22,212,288,1,1,0
23,180,320,1,0,0
24,306,194,0,1,1
25,188,312,1,1,1
26,25,475,1,1,1
27,76,424,1,0,0
28,167,333,1,0,0
29,153,347,1,1,1
30,239,261,1,0,0
31,143,357,1,1,1
32,77,423,1,1,1
33,131,369,1,1,1
34,141,359,1,1,1
35,198,302,1,1,0
36,65,435,1,1,1
37,115,385,1,0,0
38,244,256,1,1,1
39,179,321,1,1,1
