ID,S,I,State,Nature,Obs
0,4,496,1,1,1
1,4,496,1,1,1
2,2,498,1,1,1
3,197,303,1,0,0
4,0,500,1,1,1
5,12,488,1,1,1
6,84,416,1,1,1
7,1,499,1,1,1
8,171,329,1,1,1
9,0,500,1,1,1
10,82,418,1,1,1
11,145,355,1,1,1
12,9,491,1,1,1
13,63,437,1,1,1
14,2,498,1,1,1
15,2,498,1,1,1
16,128,372,1,1,1
17,15,485,1,1,1
18,59,441,1,1,1
19,69,431,1,0,0
20,0,500,1,1,1
21,61,439,1,1,1
22,53,447,1,1,1
23,4,496,1,1,1
24,158,342,1,1,1
25,187,313,1,1,1
26,3,497,1,1,0
27,2,498,1,1,1
28,0,500,1,1,1
29,186,314,1,1,1
30,154,346,1,1,1
31,4,496,1,1,1
32,0,500,1,1,1
33,36,464,1,1,1
34,58,442,1,0,1
35,109,391,1,1,1
36,0,500,1,1,1
37,78,422,1,1,0
38,78,422,1,1,1
39,31,469,1,1,1
