ID,S,I,State,Nature,Obs
0,464,36,0,0,0
1,458,42,0,0,0
2,453,47,0,0,0
3,461,39,0,0,0
4,420,80,0,0,0
5,434,66,0,0,0
6,442,58,0,0,0
7,438,62,0,0,0
8,444,56,0,1,1
9,414,86,0,0,0
10,407,93,0,0,0
11,459,41,0,0,0
12,423,77,0,0,0
13,448,52,0,0,0
14,432,68,0,0,0
15,416,84,0,0,0
16,468,32,0,0,0
17,409,91,0,0,0
18,437,63,0,0,0
19,450,50,0,0,0
20,426,74,0,0,0
21,460,40,0,0,0
22,450,50,0,0,0
23,428,72,0,0,0
24,398,102,0,0,0
25,443,57,0,0,0
26,418,82,0,0,0
27,416,84,0,0,0
28,419,81,0,0,1
29,439,61,0,0,0
30,426,74,0,1,1
31,415,85,0,0,0
32,419,81,0,0,0
33,431,69,0,0,0
34,452,48,0,0,0
35,445,55,0,0,0
36,409,91,0,0,0
37,465,35,0,0,0
38,454,46,0,0,0
39,452,48,0,0,0
