ID,S,I,State,Nature,Obs
0,135,365,1,1,1
1,75,425,1,1,1
2,74,426,1,1,1
3,187,313,1,0,0
4,118,382,1,1,1
5,83,417,1,1,1
6,85,415,1,1,1
7,145,355,1,1,1
8,151,349,1,0,1
9,62,438,1,1,1
10,90,410,1,1,1
11,154,346,1,1,1
12,75,425,1,1,0
13,116,384,1,1,1
14,87,413,1,1,1
15,77,423,1,1,1
16,192,308,1,1,1
17,120,380,1,1,1
18,195,305,1,1,1
19,158,342,1,0,0
20,105,395,1,1,1
21,167,333,1,0,0
22,187,313,1,1,1
23,102,398,1,1,0
24,115,385,1,1,1
25,182,318,1,1,1
26,95,405,1,1,1
27,133,367,1,1,1
28,126,374,1,1,1
29,124,376,1,1,1
30,179,321,1,1,1
31,144,356,1,1,1
32,102,398,1,1,1
33,97,403,1,1,1
34,161,339,1,0,0
35,205,295,1,0,0
36,75,425,1,1,1
37,184,316,1,0,1
38,218,282,1,0,0
39,154,346,1,1,1
