ID,S,I,State,Nature,Obs
0,385,115,0,0,0
1,362,138,0,0,0
2,364,136,0,0,0
3,421,79,0,0,0
4,336,164,0,0,0
5,336,164,0,0,0
6,360,140,0,0,0
7,358,142,0,0,1
8,393,107,0,1,1
9,325,175,0,0,0
10,331,169,0,0,1
11,417,83,0,0,0
12,342,158,0,0,0
13,383,117,0,0,0
14,340,160,0,0,0
15,344,156,0,0,0
16,427,73,0,0,0
17,336,164,0,0,0
18,385,115,0,0,0
19,403,97,0,0,0
20,342,158,0,0,0
21,385,115,0,0,0
22,381,119,0,0,0
23,357,143,0,0,0
24,345,155,0,0,0
25,420,80,0,0,0
26,337,163,0,0,0
27,353,147,0,0,0
28,357,143,0,0,0
29,400,100,0,0,0
30,411,89,0,0,0
31,354,146,0,0,0
32,336,164,0,0,0
33,357,143,0,0,0
34,382,118,0,0,0
35,409,91,0,0,0
36,349,151,0,0,0
37,405,95,0,0,0
38,411,89,0,0,0
39,378,122,0,0,0
