ID,S,I,State,Nature,Obs
0,200,300,1,1,1
1,13,487,1,1,1
2,5,495,1,1,1
3,222,278,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,336,164,0,0,0
7,10,490,1,1,1
8,35,465,1,1,1
9,0,500,1,1,1
10,14,486,1,1,1
11,197,303,1,0,0
12,93,407,1,0,0
13,203,297,1,1,1
14,2,498,1,1,1
15,64,436,1,1,1
16,151,349,1,1,1
17,136,364,1,1,1
18,134,366,1,1,1
19,182,318,1,1,1
20,9,491,1,1,0
21,176,324,1,1,1
22,150,350,1,0,0
23,14,486,1,1,0
24,58,442,1,1,1
25,95,405,1,1,0
26,0,500,1,1,1
27,35,465,1,1,1
28,3,497,1,1,1
29,128,372,1,0,0
30,157,343,1,1,1
31,20,480,1,1,0
32,6,494,1,1,1
33,2,498,1,1,1
34,17,483,1,1,1
35,251,249,0,0,0
36,52,448,1,0,0
37,97,403,1,1,1
38,73,427,1,0,0
39,204,296,1,0,0
