ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,0,500,1,1,1
2,0,500,1,1,1
3,1,499,1,1,0
4,0,500,1,1,1
5,0,500,1,1,1
6,189,311,1,0,0
7,0,500,1,1,1
8,0,500,1,1,0
9,0,500,1,1,1
10,500,0,0,0,1
11,452,48,0,0,0
12,0,500,1,0,0
13,0,500,1,1,1
14,2,498,1,1,1
15,0,500,1,0,0
16,0,500,1,1,1
17,0,500,1,1,0
18,202,298,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,500,0,0,0,0
23,4,496,1,1,1
24,500,0,0,0,0
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,0
29,475,25,0,0,0
30,40,460,1,1,1
31,45,455,1,1,1
32,0,500,1,1,1
33,500,0,0,0,0
34,0,500,1,1,1
35,462,38,0,0,0
36,0,500,1,0,0
37,0,500,1,1,1
38,0,500,1,1,1
39,155,345,1,1,1
