ID,S,I,State,Nature,Obs
0,458,42,0,0,0
1,432,68,0,0,0
2,434,66,0,0,0
3,466,34,0,0,1
4,414,86,0,0,0
5,409,91,0,0,0
6,425,75,0,0,0
7,420,80,0,0,1
8,448,52,0,0,0
9,404,96,0,0,0
10,425,75,0,0,0
11,445,55,0,0,0
12,413,87,0,0,0
13,441,59,0,0,0
14,419,81,0,0,0
15,414,86,0,0,0
16,458,42,0,0,0
17,396,104,0,0,0
18,444,56,0,0,0
19,450,50,0,0,0
20,426,74,0,0,0
21,438,62,0,0,0
22,440,60,0,0,1
23,424,76,0,0,0
24,400,100,0,0,0
25,454,46,0,0,0
26,411,89,0,0,0
27,420,80,0,0,0
28,412,88,0,0,0
29,450,50,0,0,0
30,470,30,0,1,1
31,427,73,0,0,0
32,410,90,0,0,0
33,411,89,0,0,0
34,456,44,0,0,1
35,449,51,0,0,0
36,425,75,0,0,0
37,445,55,0,0,0
38,460,40,0,0,0
39,445,55,0,0,0
