ID,S,I,State,Nature,Obs
0,99,401,1,1,1
1,95,405,1,1,1
2,126,374,1,1,1
3,393,107,0,0,0
4,6,494,1,1,1
5,29,471,1,1,0
6,107,393,1,1,1
7,29,471,1,1,1
8,121,379,1,0,0
9,16,484,1,1,1
10,20,480,1,1,1
11,115,385,1,1,1
12,45,455,1,1,1
13,73,427,1,1,1
14,92,408,1,1,1
15,50,450,1,1,1
16,173,327,1,1,1
17,29,471,1,1,1
18,256,244,0,1,1
19,336,164,0,0,0
20,82,418,1,1,0
21,234,266,1,0,0
22,274,226,0,0,0
23,60,440,1,1,1
24,16,484,1,1,1
25,118,382,1,1,1
26,15,485,1,1,1
27,19,481,1,1,1
28,28,472,1,1,1
29,122,378,1,1,1
30,281,219,0,1,1
31,89,411,1,1,1
32,44,456,1,1,1
33,29,471,1,1,1
34,275,225,0,0,0
35,370,130,0,0,0
36,32,468,1,0,0
37,260,240,0,0,0
38,283,217,0,0,0
39,194,306,1,1,1
