ID,S,I,State,Nature,Obs
0,220,280,1,1,1
1,196,304,1,1,1
2,183,317,1,1,1
3,295,205,0,0,0
4,193,307,1,1,1
5,200,300,1,1,1
6,217,283,1,1,1
7,210,290,1,1,1
8,242,258,1,1,1
9,193,307,1,1,1
10,195,305,1,1,1
11,258,242,0,1,1
12,201,299,1,1,1
13,239,261,1,1,1
14,199,301,1,1,1
15,195,305,1,1,1
16,289,211,0,1,1
17,196,304,1,1,1
18,252,248,0,1,1
19,254,246,0,0,0
20,208,292,1,1,1
21,243,257,1,1,1
22,256,244,0,1,1
23,215,285,1,1,1
24,203,297,1,1,1
25,306,194,0,1,1
26,195,305,1,1,1
27,212,288,1,1,1
28,213,287,1,1,0
29,255,245,0,1,1
30,299,201,0,0,0
31,211,289,1,1,1
32,190,310,1,1,1
33,208,292,1,1,1
34,240,260,1,1,1
35,286,214,0,1,1
36,208,292,1,1,1
37,246,254,1,1,1
38,294,206,0,1,0
39,232,268,1,1,0
