ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,96,404,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,500,0,0,0,0
5,0,500,1,1,0
6,0,500,1,1,1
7,500,0,0,0,0
8,8,492,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,2,498,1,1,1
12,500,0,0,1,1
13,405,95,0,1,1
14,0,500,1,1,1
15,0,500,1,1,0
16,25,475,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,404,96,0,1,1
21,0,500,1,1,1
22,114,386,1,1,1
23,0,500,1,1,1
24,6,494,1,1,1
25,329,171,0,0,0
26,0,500,1,1,0
27,0,500,1,1,1
28,0,500,1,1,0
29,0,500,1,1,1
30,178,322,1,1,1
31,0,500,1,1,1
32,96,404,1,1,1
33,500,0,0,1,1
34,10,490,1,1,1
35,404,96,0,1,1
36,404,96,0,1,1
37,3,497,1,1,1
38,0,500,1,1,1
39,0,500,1,1,1
