ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,500,0,0,0,0
2,500,0,0,1,1
3,498,2,0,0,1
4,0,500,1,1,1
5,0,500,1,1,1
6,3,497,1,1,1
7,497,3,0,0,0
8,499,1,0,0,0
9,1,499,1,1,1
10,0,500,1,1,0
11,0,500,1,1,1
12,0,500,1,1,0
13,0,500,1,1,1
14,0,500,1,1,1
15,163,337,1,1,1
16,165,335,1,1,1
17,500,0,0,1,1
18,0,500,1,1,1
19,500,0,0,0,0
20,0,500,1,1,1
21,170,330,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,500,0,0,1,1
25,498,2,0,0,0
26,2,498,1,1,1
27,500,0,0,0,0
28,496,4,0,0,0
29,0,500,1,1,1
30,0,500,1,1,0
31,0,500,1,1,1
32,0,500,1,1,1
33,1,499,1,1,1
34,500,0,0,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,500,0,0,0,0
38,0,500,1,1,1
39,0,500,1,1,1
