ID,S,I,State,Nature,Obs
0,495,5,0,1,1
1,0,500,1,1,1
2,497,3,0,0,0
3,500,0,0,0,0
4,0,500,1,1,1
5,0,500,1,1,0
6,492,8,0,0,0
7,0,500,1,1,0
8,0,500,1,1,1
9,0,500,1,1,1
10,5,495,1,1,1
11,0,500,1,1,1
12,252,248,0,0,0
13,0,500,1,0,1
14,0,500,1,1,1
15,0,500,1,1,1
16,494,6,0,1,1
17,0,500,1,1,1
18,7,493,1,1,1
19,0,500,1,1,1
20,2,498,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,496,4,0,0,0
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,0,0
28,495,5,0,0,0
29,500,0,0,0,0
30,0,500,1,1,1
31,497,3,0,0,0
32,0,500,1,1,1
33,0,500,1,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,500,0,0,0,0
37,0,500,1,1,1
38,0,500,1,0,0
39,245,255,1,1,1
