ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,477,23,0,0,0
4,0,500,1,1,1
5,3,497,1,1,1
6,421,79,0,1,0
7,454,46,0,0,0
8,500,0,0,0,0
9,500,0,0,1,1
10,0,500,1,1,1
11,85,415,1,1,1
12,251,249,0,1,1
13,0,500,1,1,1
14,0,500,1,0,0
15,213,287,1,1,1
16,218,282,1,1,1
17,36,464,1,0,0
18,0,500,1,1,0
19,464,36,0,0,0
20,91,409,1,1,1
21,70,430,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,0,500,1,0,0
26,0,500,1,1,1
27,500,0,0,1,1
28,500,0,0,0,0
29,313,187,0,1,0
30,0,500,1,1,0
31,0,500,1,1,1
32,9,491,1,1,1
33,0,500,1,1,1
34,21,479,1,1,1
35,134,366,1,1,1
36,402,98,0,1,0
37,401,99,0,0,0
38,0,500,1,1,1
39,0,500,1,1,1
