ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,464,36,0,0,0
2,15,485,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,65,435,1,1,1
9,110,390,1,1,1
10,336,164,0,0,0
11,0,500,1,1,1
12,88,412,1,1,1
13,0,500,1,0,0
14,6,494,1,1,0
15,12,488,1,1,1
16,0,500,1,1,1
17,217,283,1,0,0
18,90,410,1,1,1
19,500,0,0,0,0
20,0,500,1,1,1
21,500,0,0,0,1
22,0,500,1,1,1
23,500,0,0,0,0
24,0,500,1,1,1
25,298,202,0,0,0
26,0,500,1,1,1
27,58,442,1,1,1
28,385,115,0,1,0
29,0,500,1,0,0
30,235,265,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,500,0,0,0,0
34,0,500,1,1,1
35,493,7,0,0,0
36,57,443,1,0,0
37,0,500,1,1,1
38,0,500,1,1,1
39,492,8,0,0,0
