ID,S,I,State,Nature,Obs
0,26,474,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,500,0,0,0,0
5,0,500,1,1,1
6,403,97,0,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,1,499,1,1,1
11,451,49,0,0,0
12,0,500,1,1,1
13,500,0,0,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,1,499,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,500,0,0,0,0
22,114,386,1,1,1
23,0,500,1,1,1
24,4,496,1,1,1
25,0,500,1,1,1
26,0,500,1,1,0
27,0,500,1,1,1
28,0,500,1,1,0
29,487,13,0,0,0
30,0,500,1,1,1
31,1,499,1,1,1
32,0,500,1,1,1
33,2,498,1,1,1
34,0,500,1,1,1
35,478,22,0,0,0
36,500,0,0,0,0
37,0,500,1,1,1
38,136,364,1,1,1
39,33,467,1,0,1
