ID,S,I,State,Nature,Obs
0,203,297,1,0,0
1,202,298,1,1,1
2,182,318,1,1,1
3,271,229,0,1,1
4,194,306,1,1,1
5,203,297,1,1,1
6,211,289,1,1,1
7,201,299,1,1,1
8,221,279,1,1,0
9,181,319,1,1,1
10,193,307,1,1,1
11,241,259,1,1,1
12,191,309,1,0,0
13,218,282,1,0,0
14,196,304,1,1,1
15,192,308,1,0,0
16,286,214,0,1,1
17,203,297,1,1,1
18,256,244,0,0,0
19,240,260,1,1,1
20,214,286,1,1,1
21,218,282,1,1,1
22,262,238,0,0,0
23,202,298,1,1,1
24,198,302,1,1,1
25,289,211,0,1,1
26,190,310,1,1,1
27,205,295,1,1,1
28,194,306,1,1,1
29,256,244,0,0,0
30,260,240,0,0,0
31,189,311,1,0,0
32,198,302,1,1,1
33,206,294,1,1,1
34,232,268,1,1,1
35,276,224,0,1,1
36,199,301,1,1,1
37,236,264,1,1,1
38,272,228,0,1,0
39,218,282,1,0,0
