ID,S,I,State,Nature,Obs
0,15,485,1,1,1
1,3,497,1,1,1
2,1,499,1,1,1
3,293,207,0,1,1
4,0,500,1,1,1
5,1,499,1,1,1
6,20,480,1,1,1
7,3,497,1,1,1
8,82,418,1,0,0
9,1,499,1,1,1
10,1,499,1,1,1
11,205,295,1,0,0
12,15,485,1,1,1
13,71,429,1,1,1
14,12,488,1,1,1
15,6,494,1,1,1
16,280,220,0,1,1
17,29,471,1,1,1
18,103,397,1,1,1
19,248,252,1,1,1
20,4,496,1,1,1
21,168,332,1,1,1
22,139,361,1,0,0
23,101,399,1,1,1
24,1,499,1,1,0
25,214,286,1,0,0
26,19,481,1,1,1
27,18,482,1,1,1
28,2,498,1,1,1
29,65,435,1,1,1
30,239,261,1,1,1
31,28,472,1,1,1
32,0,500,1,1,1
33,32,468,1,1,1
34,148,352,1,1,1
35,301,199,0,0,1
36,8,492,1,1,1
37,168,332,1,0,0
38,130,370,1,1,1
39,110,390,1,0,0
