ID,S,I,State,Nature,Obs
0,202,298,1,1,1
1,205,295,1,1,1
2,197,303,1,1,1
3,269,231,0,1,1
4,184,316,1,1,1
5,194,306,1,1,1
6,222,278,1,1,1
7,216,284,1,1,1
8,226,274,1,1,1
9,189,311,1,0,0
10,187,313,1,1,1
11,232,268,1,0,0
12,198,302,1,1,1
13,222,278,1,1,1
14,195,305,1,1,1
15,194,306,1,1,1
16,290,210,0,1,1
17,197,303,1,1,1
18,234,266,1,1,0
19,241,259,1,0,0
20,192,308,1,1,1
21,220,280,1,1,1
22,243,257,1,0,0
23,214,286,1,1,0
24,188,312,1,1,1
25,310,190,0,1,0
26,200,300,1,0,1
27,215,285,1,1,1
28,200,300,1,1,1
29,243,257,1,1,1
30,296,204,0,1,1
31,212,288,1,1,1
32,202,298,1,1,1
33,195,305,1,1,1
34,232,268,1,1,0
35,272,228,0,1,1
36,205,295,1,1,1
37,252,248,0,0,0
38,259,241,0,1,1
39,223,277,1,1,1
