ID,S,I,State,Nature,Obs
0,479,21,0,0,0
1,475,25,0,0,0
2,477,23,0,0,0
3,472,28,0,0,0
4,449,51,0,0,0
5,463,37,0,0,0
6,466,34,0,0,0
7,463,37,0,0,0
8,464,36,0,1,1
9,453,47,0,0,0
10,442,58,0,0,0
11,468,32,0,0,0
12,451,49,0,0,0
13,464,36,0,0,0
14,459,41,0,0,0
15,443,57,0,0,0
16,474,26,0,0,0
17,442,58,0,0,0
18,461,39,0,0,0
19,464,36,0,0,0
20,457,43,0,0,0
21,478,22,0,0,0
22,469,31,0,0,0
23,450,50,0,0,0
24,430,70,0,0,0
25,455,45,0,0,0
26,444,56,0,0,0
27,441,59,0,0,0
28,438,62,0,0,0
29,457,43,0,0,0
30,446,54,0,1,1
31,439,61,0,0,0
32,448,52,0,0,0
33,457,43,0,0,0
34,469,31,0,0,0
35,455,45,0,0,0
36,431,69,0,0,1
37,477,23,0,0,0
38,466,34,0,0,0
39,462,38,0,0,1
