ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,416,84,0,0,0
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,13,487,1,1,1
19,444,56,0,0,0
20,0,500,1,1,0
21,406,94,0,0,0
22,0,500,1,1,1
23,0,500,1,1,1
24,500,0,0,1,1
25,0,500,1,1,1
26,0,500,1,1,0
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,0,0
34,4,496,1,0,1
35,1,499,1,1,1
36,423,77,0,0,0
37,470,30,0,0,0
38,28,472,1,0,1
39,0,500,1,1,1
