ID,S,I,State,Nature,Obs
0,436,64,0,0,1
1,497,3,0,0,0
2,481,19,0,0,0
3,498,2,0,0,0
4,489,11,0,0,0
5,490,10,0,0,0
6,453,47,0,0,0
7,496,4,0,0,0
8,68,432,1,1,0
9,480,20,0,0,0
10,364,136,0,0,0
11,494,6,0,0,0
12,489,11,0,0,0
13,447,53,0,0,0
14,486,14,0,0,0
15,481,19,0,0,0
16,491,9,0,0,0
17,487,13,0,0,1
18,493,7,0,0,0
19,496,4,0,0,0
20,497,3,0,0,0
21,489,11,0,0,0
22,487,13,0,0,0
23,495,5,0,0,0
24,484,16,0,0,0
25,499,1,0,0,0
26,491,9,0,0,0
27,476,24,0,0,0
28,492,8,0,0,1
29,485,15,0,0,1
30,438,62,0,1,0
31,496,4,0,0,0
32,494,6,0,0,1
33,492,8,0,0,0
34,496,4,0,0,0
35,476,24,0,0,0
36,495,5,0,0,0
37,498,2,0,0,0
38,497,3,0,0,0
39,495,5,0,0,0
