ID,S,I,State,Nature,Obs
0,198,302,1,1,1
1,37,463,1,1,1
2,13,487,1,1,1
3,169,331,1,0,0
4,220,280,1,1,1
5,6,494,1,1,0
6,117,383,1,1,1
7,6,494,1,1,1
8,94,406,1,1,1
9,43,457,1,1,1
10,72,428,1,1,1
11,175,325,1,1,1
12,35,465,1,1,1
13,165,335,1,1,1
14,71,429,1,1,1
15,9,491,1,1,1
16,228,272,1,1,1
17,14,486,1,1,0
18,129,371,1,0,0
19,129,371,1,1,1
20,5,495,1,1,0
21,182,318,1,1,1
22,125,375,1,0,0
23,42,458,1,1,1
24,33,467,1,1,0
25,252,248,0,1,1
26,133,367,1,1,1
27,105,395,1,1,1
28,64,436,1,1,1
29,185,315,1,1,1
30,185,315,1,1,1
31,23,477,1,1,0
32,12,488,1,1,1
33,29,471,1,1,1
34,83,417,1,1,1
35,135,365,1,0,0
36,26,474,1,1,1
37,199,301,1,1,1
38,171,329,1,0,0
39,136,364,1,0,0
