ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,500,0,0,0,0
4,21,479,1,1,1
5,80,420,1,0,1
6,447,53,0,0,0
7,500,0,0,1,1
8,0,500,1,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,484,16,0,0,0
12,500,0,0,1,1
13,14,486,1,1,1
14,0,500,1,0,0
15,500,0,0,1,1
16,500,0,0,0,1
17,28,472,1,1,1
18,0,500,1,1,1
19,500,0,0,0,0
20,403,97,0,0,0
21,407,93,0,0,0
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,0,500,1,1,1
26,1,499,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,110,390,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,154,346,1,1,1
33,0,500,1,1,0
34,118,382,1,1,1
35,229,271,1,1,0
36,350,150,0,0,0
37,353,147,0,0,0
38,0,500,1,1,1
39,0,500,1,1,1
