ID,S,I,State,Nature,Obs
0,219,281,1,1,1
1,189,311,1,1,1
2,188,312,1,1,0
3,290,210,0,0,0
4,192,308,1,1,1
5,195,305,1,1,1
6,223,277,1,1,1
7,215,285,1,1,1
8,228,272,1,0,0
9,180,320,1,1,1
10,185,315,1,1,1
11,233,267,1,0,0
12,190,310,1,1,1
13,218,282,1,1,1
14,203,297,1,1,1
15,203,297,1,1,1
16,281,219,0,0,0
17,177,323,1,1,1
18,244,256,1,1,1
19,235,265,1,1,1
20,203,297,1,1,1
21,209,291,1,1,1
22,252,248,0,0,0
23,200,300,1,1,1
24,198,302,1,1,1
25,288,212,0,0,0
26,191,309,1,1,1
27,192,308,1,1,0
28,198,302,1,1,1
29,249,251,1,1,1
30,280,220,0,0,0
31,210,290,1,1,1
32,184,316,1,1,1
33,193,307,1,1,1
34,227,273,1,1,1
35,271,229,0,1,1
36,208,292,1,1,1
37,251,249,0,1,1
38,262,238,0,1,1
39,229,271,1,1,0
