ID,S,I,State,Nature,Obs
0,92,408,1,1,1
1,49,451,1,1,1
2,69,431,1,1,1
3,232,268,1,0,0
4,0,500,1,1,1
5,30,470,1,1,1
6,179,321,1,0,0
7,22,478,1,1,1
8,55,445,1,1,1
9,3,497,1,1,1
10,13,487,1,1,1
11,82,418,1,1,1
12,92,408,1,1,1
13,55,445,1,1,1
14,91,409,1,1,1
15,80,420,1,1,1
16,173,327,1,0,0
17,20,480,1,1,1
18,193,307,1,1,1
19,100,400,1,1,1
20,66,434,1,1,1
21,122,378,1,0,0
22,123,377,1,1,1
23,99,401,1,0,0
24,41,459,1,1,1
25,195,305,1,1,1
26,33,467,1,1,1
27,54,446,1,1,1
28,48,452,1,1,1
29,141,359,1,0,0
30,79,421,1,1,1
31,77,423,1,1,1
32,9,491,1,1,1
33,58,442,1,0,0
34,138,362,1,1,1
35,174,326,1,1,1
36,123,377,1,1,1
37,181,319,1,1,1
38,162,338,1,0,0
39,145,355,1,1,1
