ID,S,I,State,Nature,Obs
0,19,481,1,1,1
1,146,354,1,1,1
2,146,354,1,1,1
3,184,316,1,0,0
4,23,477,1,1,1
5,129,371,1,1,1
6,45,455,1,1,1
7,169,331,1,0,0
8,90,410,1,1,1
9,70,430,1,1,1
10,67,433,1,1,1
11,148,352,1,1,1
12,61,439,1,1,1
13,60,440,1,1,1
14,66,434,1,1,1
15,187,313,1,1,0
16,150,350,1,1,1
17,74,426,1,1,1
18,200,300,1,1,1
19,197,303,1,1,1
20,204,296,1,1,1
21,41,459,1,0,0
22,169,331,1,1,0
23,141,359,1,1,1
24,57,443,1,1,1
25,188,312,1,0,0
26,111,389,1,1,1
27,113,387,1,1,1
28,130,370,1,1,1
29,136,364,1,1,1
30,137,363,1,1,1
31,257,243,0,1,1
32,89,411,1,1,1
33,109,391,1,1,1
34,185,315,1,1,1
35,200,300,1,1,1
36,141,359,1,1,1
37,80,420,1,1,1
38,188,312,1,0,0
39,67,433,1,1,0
