ID,S,I,State,Nature,Obs
0,32,468,1,1,1
1,28,472,1,1,1
2,4,496,1,1,1
3,153,347,1,1,1
4,466,34,0,0,0
5,96,404,1,1,0
6,39,461,1,1,1
7,242,258,1,0,0
8,87,413,1,1,1
9,59,441,1,1,1
10,65,435,1,1,1
11,123,377,1,1,1
12,280,220,0,1,1
13,170,330,1,1,1
14,31,469,1,1,1
15,100,400,1,1,0
16,134,366,1,1,1
17,176,324,1,1,1
18,64,436,1,1,1
19,242,258,1,1,1
20,122,378,1,1,1
21,218,282,1,1,1
22,102,398,1,1,1
23,194,306,1,1,1
24,72,428,1,1,1
25,226,274,1,0,0
26,93,407,1,1,0
27,90,410,1,1,1
28,117,383,1,1,0
29,197,303,1,1,1
30,182,318,1,1,1
31,73,427,1,1,1
32,189,311,1,1,1
33,90,410,1,1,1
34,181,319,1,1,1
35,113,387,1,1,1
36,175,325,1,1,1
37,254,246,0,1,1
38,156,344,1,1,1
39,110,390,1,1,1
