ID,S,I,State,Nature,Obs
0,1,499,1,1,1
1,18,482,1,1,1
2,315,185,0,1,1
3,334,166,0,0,0
4,0,500,1,1,1
5,66,434,1,1,1
6,171,329,1,1,0
7,151,349,1,0,0
8,246,254,1,0,0
9,2,498,1,1,1
10,17,483,1,1,1
11,90,410,1,1,1
12,0,500,1,1,1
13,1,499,1,1,1
14,328,172,0,0,0
15,12,488,1,1,1
16,238,262,1,1,1
17,17,483,1,0,0
18,270,230,0,1,0
19,271,229,0,0,0
20,202,298,1,1,1
21,52,448,1,1,1
22,31,469,1,1,1
23,111,389,1,1,1
24,84,416,1,1,1
25,353,147,0,0,0
26,114,386,1,1,1
27,57,443,1,1,1
28,143,357,1,0,0
29,211,289,1,1,0
30,86,414,1,1,0
31,224,276,1,1,1
32,80,420,1,1,1
33,121,379,1,1,1
34,96,404,1,1,1
35,53,447,1,1,1
36,58,442,1,1,0
37,48,452,1,0,0
38,196,304,1,1,1
39,6,494,1,1,1
