ID,S,I,State,Nature,Obs
0,101,399,1,1,1
1,103,397,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,2,498,1,1,1
10,0,500,1,1,1
11,0,500,1,1,0
12,0,500,1,1,1
13,0,500,1,0,0
14,0,500,1,1,1
15,401,99,0,0,0
16,0,500,1,1,1
17,401,99,0,1,0
18,499,1,0,0,0
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,494,6,0,0,0
25,0,500,1,1,1
26,0,500,1,1,1
27,99,401,1,1,1
28,101,399,1,1,1
29,0,500,1,0,0
30,195,305,1,1,0
31,395,105,0,0,0
32,0,500,1,1,1
33,0,500,1,0,0
34,0,500,1,1,1
35,500,0,0,0,0
36,0,500,1,1,1
37,0,500,1,1,1
38,0,500,1,0,0
39,500,0,0,1,1
