ID,S,I,State,Nature,Obs
0,4,496,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,0,0
4,0,500,1,1,1
5,500,0,0,0,0
6,0,500,1,1,1
7,500,0,0,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,6,494,1,1,1
14,0,500,1,1,1
15,0,500,1,1,0
16,467,33,0,0,0
17,500,0,0,1,0
18,0,500,1,1,1
19,463,37,0,0,0
20,500,0,0,0,0
21,12,488,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,0,500,1,0,0
26,26,474,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,500,0,0,0,0
33,0,500,1,1,1
34,500,0,0,1,1
35,0,500,1,1,1
36,5,495,1,1,1
37,457,43,0,0,0
38,6,494,1,1,1
39,4,496,1,1,1
