ID,S,I,State,Nature,Obs
0,209,291,1,1,0
1,8,492,1,1,1
2,0,500,1,1,0
3,208,292,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,184,316,1,1,1
7,0,500,1,1,0
8,95,405,1,1,1
9,0,500,1,1,1
10,45,455,1,1,1
11,16,484,1,1,1
12,16,484,1,1,1
13,227,273,1,1,0
14,0,500,1,1,1
15,45,455,1,1,1
16,291,209,0,0,0
17,24,476,1,1,1
18,123,377,1,1,1
19,130,370,1,1,1
20,9,491,1,1,1
21,219,281,1,0,0
22,92,408,1,1,1
23,16,484,1,1,0
24,12,488,1,1,1
25,83,417,1,0,1
26,0,500,1,1,1
27,17,483,1,1,1
28,4,496,1,1,0
29,286,214,0,1,1
30,93,407,1,1,1
31,13,487,1,1,0
32,0,500,1,1,1
33,0,500,1,1,1
34,119,381,1,1,0
35,235,265,1,1,0
36,46,454,1,1,1
37,113,387,1,1,1
38,75,425,1,0,1
39,141,359,1,0,1
