ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,24,476,1,1,1
2,8,492,1,0,1
3,4,496,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,13,487,1,1,1
7,3,497,1,1,0
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,3,497,1,0,0
12,0,500,1,0,0
13,0,500,1,0,0
14,48,452,1,1,1
15,0,500,1,1,1
16,4,496,1,1,1
17,9,491,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,22,478,1,1,1
21,0,500,1,1,1
22,0,500,1,1,0
23,446,54,0,0,0
24,0,500,1,1,1
25,1,499,1,1,1
26,0,500,1,1,1
27,40,460,1,1,1
28,0,500,1,1,1
29,494,6,0,1,0
30,497,3,0,0,0
31,0,500,1,0,0
32,0,500,1,1,1
33,0,500,1,1,1
34,92,408,1,1,1
35,492,8,0,0,0
36,0,500,1,1,1
37,3,497,1,1,1
38,497,3,0,1,1
39,3,497,1,1,0
