ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,33,467,1,1,1
2,3,497,1,1,1
3,17,483,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,475,25,0,1,1
7,0,500,1,1,1
8,0,500,1,1,0
9,0,500,1,1,1
10,0,500,1,1,1
11,11,489,1,1,1
12,0,500,1,0,0
13,0,500,1,0,0
14,4,496,1,1,1
15,0,500,1,0,0
16,0,500,1,1,1
17,0,500,1,1,1
18,475,25,0,0,0
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,486,14,0,0,0
23,0,500,1,1,1
24,0,500,1,1,1
25,62,438,1,1,1
26,0,500,1,1,1
27,62,438,1,1,1
28,0,500,1,1,1
29,0,500,1,0,0
30,472,28,0,0,0
31,500,0,0,0,0
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,174,326,1,1,1
36,0,500,1,1,1
37,0,500,1,1,1
38,25,475,1,1,0
39,431,69,0,0,0
