ID,S,I,State,Nature,Obs
0,54,446,1,1,1
1,36,464,1,1,1
2,35,465,1,1,1
3,324,176,0,1,1
4,11,489,1,1,1
5,27,473,1,1,1
6,130,370,1,0,0
7,55,445,1,1,1
8,75,425,1,1,1
9,20,480,1,1,1
10,123,377,1,1,1
11,136,364,1,0,0
12,44,456,1,0,0
13,65,435,1,1,1
14,46,454,1,1,1
15,13,487,1,1,1
16,301,199,0,1,1
17,28,472,1,1,1
18,184,316,1,1,1
19,262,238,0,1,1
20,49,451,1,1,0
21,102,398,1,1,1
22,260,240,0,0,0
23,58,442,1,1,0
24,53,447,1,1,1
25,291,209,0,1,0
26,15,485,1,1,1
27,56,444,1,1,1
28,167,333,1,1,1
29,142,358,1,0,0
30,213,287,1,1,1
31,47,453,1,1,0
32,13,487,1,1,1
33,149,351,1,1,1
34,77,423,1,1,1
35,367,133,0,0,0
36,49,451,1,0,0
37,84,416,1,1,1
38,329,171,0,0,0
39,48,452,1,0,0
