ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,500,0,0,0,0
2,500,0,0,0,0
3,500,0,0,0,0
4,500,0,0,0,0
5,500,0,0,0,0
6,500,0,0,0,0
7,499,1,0,0,0
8,491,9,0,0,0
9,500,0,0,0,0
10,154,346,1,0,1
11,500,0,0,0,0
12,500,0,0,0,0
13,499,1,0,0,0
14,500,0,0,0,0
15,500,0,0,0,0
16,499,1,0,0,0
17,500,0,0,0,0
18,499,1,0,0,0
19,500,0,0,0,0
20,500,0,0,0,0
21,499,1,0,0,0
22,499,1,0,0,0
23,500,0,0,0,0
24,498,2,0,0,1
25,499,1,0,0,0
26,492,8,0,0,0
27,495,5,0,0,0
28,480,20,0,0,1
29,499,1,0,0,0
30,38,462,1,1,1
31,498,2,0,0,0
32,500,0,0,0,0
33,500,0,0,0,0
34,499,1,0,0,0
35,474,26,0,0,0
36,500,0,0,0,0
37,500,0,0,0,0
38,500,0,0,0,0
39,500,0,0,0,0
