ID,S,I,State,Nature,Obs
0,322,178,0,0,0
1,292,208,0,0,0
2,300,200,0,0,0
3,374,126,0,0,0
4,273,227,0,0,0
5,272,228,0,0,0
6,290,210,0,0,0
7,292,208,0,0,0
8,319,181,0,1,1
9,270,230,0,0,0
10,281,219,0,0,0
11,354,146,0,0,0
12,280,220,0,0,0
13,334,166,0,0,0
14,289,211,0,0,0
15,272,228,0,0,0
16,364,136,0,0,0
17,263,237,0,0,0
18,342,158,0,0,0
19,336,164,0,0,0
20,287,213,0,0,0
21,331,169,0,0,0
22,341,159,0,0,0
23,280,220,0,0,0
24,269,231,0,0,0
25,387,113,0,0,0
26,267,233,0,0,0
27,298,202,0,0,0
28,291,209,0,0,1
29,339,161,0,0,0
30,380,120,0,1,1
31,294,206,0,0,0
32,267,233,0,0,0
33,277,223,0,0,0
34,330,170,0,0,0
35,354,146,0,0,0
36,292,208,0,0,0
37,336,164,0,0,0
38,361,139,0,0,0
39,313,187,0,0,0
