ID,S,I,State,Nature,Obs
0,138,362,1,0,0
1,277,223,0,0,0
2,314,186,0,0,0
3,82,418,1,1,1
4,46,454,1,1,1
5,54,446,1,1,1
6,69,431,1,1,1
7,115,385,1,1,1
8,59,441,1,1,1
9,182,318,1,1,0
10,87,413,1,1,1
11,76,424,1,0,0
12,103,397,1,0,1
13,67,433,1,1,1
14,280,220,0,0,0
15,252,248,0,0,0
16,196,304,1,0,0
17,72,428,1,1,1
18,368,132,0,1,1
19,121,379,1,1,1
20,117,383,1,1,1
21,143,357,1,1,1
22,238,262,1,1,0
23,331,169,0,0,0
24,230,270,1,0,0
25,252,248,0,0,1
26,214,286,1,0,0
27,331,169,0,0,0
28,285,215,0,0,0
29,159,341,1,0,0
30,278,222,0,1,1
31,314,186,0,0,0
32,167,333,1,1,1
33,264,236,0,0,0
34,218,282,1,1,1
35,214,286,1,1,1
36,186,314,1,1,1
37,71,429,1,1,1
38,233,267,1,1,1
39,178,322,1,0,0
