ID,S,I,State,Nature,Obs
0,11,489,1,1,1
1,67,433,1,1,1
2,4,496,1,1,0
3,161,339,1,0,0
4,488,12,0,0,0
5,19,481,1,1,1
6,8,492,1,1,1
7,73,427,1,1,0
8,143,357,1,1,1
9,92,408,1,1,1
10,101,399,1,1,1
11,156,344,1,0,0
12,332,168,0,1,1
13,112,388,1,1,1
14,9,491,1,1,1
15,33,467,1,1,0
16,193,307,1,1,1
17,25,475,1,1,1
18,130,370,1,1,1
19,190,310,1,1,1
20,90,410,1,1,1
21,194,306,1,1,1
22,161,339,1,0,0
23,135,365,1,1,1
24,21,479,1,1,1
25,194,306,1,1,1
26,90,410,1,1,1
27,58,442,1,1,1
28,93,407,1,1,1
29,163,337,1,1,1
30,196,304,1,0,0
31,99,401,1,1,0
32,97,403,1,1,1
33,34,466,1,1,1
34,242,258,1,1,0
35,162,338,1,1,1
36,88,412,1,1,1
37,131,369,1,1,1
38,198,302,1,1,0
39,77,423,1,1,1
