ID,S,I,State,Nature,Obs
0,8,492,1,1,1
1,16,484,1,1,0
2,14,486,1,1,1
3,300,200,0,1,0
4,9,491,1,1,1
5,329,171,0,0,0
6,93,407,1,1,0
7,80,420,1,1,1
8,146,354,1,1,1
9,420,80,0,0,0
10,68,432,1,1,1
11,119,381,1,0,0
12,4,496,1,1,1
13,8,492,1,1,1
14,32,468,1,1,1
15,32,468,1,1,1
16,224,276,1,1,1
17,52,448,1,1,1
18,37,463,1,1,1
19,43,457,1,1,1
20,46,454,1,0,0
21,26,474,1,1,1
22,200,300,1,0,0
23,95,405,1,1,1
24,41,459,1,1,1
25,163,337,1,1,1
26,272,228,0,0,0
27,110,390,1,1,1
28,271,229,0,1,1
29,87,413,1,1,1
30,349,151,0,0,0
31,31,469,1,1,1
32,53,447,1,1,1
33,354,146,0,1,0
34,58,442,1,1,1
35,118,382,1,1,1
36,15,485,1,1,1
37,25,475,1,1,1
38,251,249,0,1,1
39,11,489,1,1,1
