ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,7,493,1,0,0
4,4,496,1,1,1
5,11,489,1,0,1
6,0,500,1,0,0
7,500,0,0,1,1
8,466,34,0,0,0
9,9,491,1,1,1
10,0,500,1,1,1
11,500,0,0,0,0
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,0,0
15,500,0,0,1,1
16,6,494,1,0,1
17,0,500,1,1,1
18,0,500,1,1,1
19,458,42,0,0,0
20,0,500,1,0,0
21,483,17,0,0,0
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,6,494,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,500,0,0,1,1
29,1,499,1,1,1
30,1,499,1,1,1
31,6,494,1,1,1
32,17,483,1,1,1
33,500,0,0,1,0
34,0,500,1,1,1
35,188,312,1,1,0
36,439,61,0,0,0
37,467,33,0,0,0
38,0,500,1,1,1
39,0,500,1,1,1
