ID,S,I,State,Nature,Obs
0,476,24,0,0,0
1,500,0,0,0,0
2,500,0,0,0,0
3,500,0,0,0,0
4,500,0,0,0,0
5,500,0,0,0,0
6,496,4,0,0,0
7,500,0,0,0,1
8,68,432,1,1,1
9,500,0,0,0,0
10,365,135,0,0,1
11,498,2,0,0,0
12,500,0,0,0,0
13,482,18,0,0,0
14,499,1,0,0,0
15,500,0,0,0,0
16,499,1,0,0,0
17,500,0,0,0,0
18,500,0,0,0,0
19,500,0,0,0,0
20,500,0,0,0,0
21,499,1,0,0,0
22,499,1,0,0,0
23,500,0,0,0,0
24,500,0,0,0,0
25,500,0,0,0,0
26,500,0,0,0,0
27,495,5,0,0,0
28,500,0,0,0,0
29,499,1,0,0,0
30,496,4,0,0,0
31,500,0,0,0,0
32,500,0,0,0,0
33,500,0,0,0,0
34,500,0,0,0,0
35,478,22,0,0,0
36,500,0,0,0,0
37,500,0,0,0,0
38,500,0,0,0,0
39,500,0,0,0,0
