ID,S,I,State,Nature,Obs
0,212,288,1,1,1
1,209,291,1,1,1
2,211,289,1,1,1
3,286,214,0,1,1
4,198,302,1,1,1
5,199,301,1,1,1
6,224,276,1,1,1
7,217,283,1,1,1
8,226,274,1,1,1
9,193,307,1,1,1
10,205,295,1,1,1
11,232,268,1,0,0
12,204,296,1,1,1
13,232,268,1,1,1
14,220,280,1,1,1
15,233,267,1,1,1
16,276,224,0,0,0
17,217,283,1,1,1
18,254,246,0,1,1
19,263,237,0,1,1
20,215,285,1,1,1
21,237,263,1,0,0
22,243,257,1,0,0
23,219,281,1,0,0
24,205,295,1,1,1
25,295,205,0,0,0
26,207,293,1,1,1
27,215,285,1,1,1
28,210,290,1,1,1
29,265,235,0,1,1
30,282,218,0,1,1
31,211,289,1,1,1
32,194,306,1,1,1
33,222,278,1,1,1
34,241,259,1,1,0
35,285,215,0,0,0
36,228,272,1,1,1
37,243,257,1,0,0
38,274,226,0,1,1
39,222,278,1,0,0
