ID,S,I,State,Nature,Obs
0,500,0,0,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,123,377,1,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,394,106,0,0,0
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,44,456,1,1,1
19,446,54,0,0,0
20,0,500,1,1,0
21,500,0,0,0,0
22,0,500,1,1,1
23,0,500,1,1,1
24,500,0,0,1,1
25,0,500,1,1,1
26,0,500,1,1,0
27,0,500,1,1,1
28,0,500,1,1,1
29,500,0,0,1,1
30,0,500,1,1,1
31,5,495,1,1,1
32,0,500,1,1,1
33,321,179,0,0,0
34,500,0,0,0,1
35,1,499,1,1,1
36,0,500,1,0,0
37,500,0,0,0,0
38,147,353,1,0,1
39,0,500,1,1,1
