ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,0,500,1,1,1
2,1,499,1,1,1
3,0,500,1,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,294,206,0,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,0
12,0,500,1,1,1
13,0,500,1,0,0
14,0,500,1,1,1
15,0,500,1,1,1
16,102,398,1,1,1
17,0,500,1,1,1
18,500,0,0,0,0
19,500,0,0,0,0
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,500,0,0,1,0
26,0,500,1,1,1
27,2,498,1,1,1
28,495,5,0,0,0
29,0,500,1,1,1
30,499,1,0,0,0
31,500,0,0,0,0
32,0,500,1,1,1
33,0,500,1,1,1
34,4,496,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,102,398,1,1,1
38,500,0,0,1,1
39,0,500,1,1,1
