ID,S,I,State,Nature,Obs
0,216,284,1,1,1
1,196,304,1,1,1
2,181,319,1,1,1
3,286,214,0,1,1
4,185,315,1,1,1
5,192,308,1,1,1
6,218,282,1,1,1
7,205,295,1,1,1
8,223,277,1,0,1
9,184,316,1,1,1
10,188,312,1,1,1
11,237,263,1,1,1
12,185,315,1,1,1
13,236,264,1,1,1
14,184,316,1,1,1
15,202,298,1,1,1
16,272,228,0,1,1
17,194,306,1,1,1
18,254,246,0,1,1
19,250,250,0.5,1,0
20,196,304,1,1,0
21,230,270,1,1,1
22,255,245,0,0,0
23,208,292,1,1,1
24,193,307,1,1,1
25,301,199,0,0,1
26,201,299,1,1,1
27,206,294,1,1,1
28,197,303,1,1,1
29,263,237,0,1,1
30,284,216,0,0,0
31,203,297,1,1,1
32,191,309,1,1,0
33,187,313,1,1,1
34,235,265,1,1,1
35,277,223,0,1,1
36,212,288,1,1,0
37,250,250,0.5,1,1
38,281,219,0,1,1
39,222,278,1,1,1
