ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,147,353,1,0,0
4,0,500,1,1,1
5,0,500,1,1,0
6,19,481,1,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,0
12,1,499,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,141,359,1,0,1
17,0,500,1,1,1
18,1,499,1,1,1
19,65,435,1,1,0
20,0,500,1,1,1
21,65,435,1,1,1
22,91,409,1,0,0
23,414,86,0,1,0
24,0,500,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,3,497,1,1,1
28,2,498,1,1,1
29,1,499,1,1,1
30,1,499,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,27,473,1,1,1
34,0,500,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,0,500,1,1,1
38,479,21,0,0,0
39,0,500,1,1,1
