ID,S,I,State,Nature,Obs
0,215,285,1,1,1
1,182,318,1,1,0
2,178,322,1,1,1
3,272,228,0,0,0
4,197,303,1,1,1
5,192,308,1,1,1
6,212,288,1,1,1
7,216,284,1,1,1
8,227,273,1,1,1
9,175,325,1,1,1
10,190,310,1,1,1
11,246,254,1,1,1
12,188,312,1,1,1
13,240,260,1,1,0
14,204,296,1,1,0
15,206,294,1,1,1
16,274,226,0,1,1
17,190,310,1,1,1
18,255,245,0,1,1
19,234,266,1,0,0
20,200,300,1,1,1
21,227,273,1,1,1
22,254,246,0,1,1
23,196,304,1,1,1
24,198,302,1,1,1
25,309,191,0,1,1
26,189,311,1,1,1
27,208,292,1,1,1
28,202,298,1,1,1
29,256,244,0,1,0
30,276,224,0,1,1
31,201,299,1,1,1
32,197,303,1,1,1
33,208,292,1,1,1
34,233,267,1,1,1
35,279,221,0,0,0
36,224,276,1,1,1
37,243,257,1,1,1
38,272,228,0,1,1
39,214,286,1,0,0
