ID,S,I,State,Nature,Obs
0,315,185,0,0,0
1,471,29,0,0,0
2,322,178,0,1,1
3,0,500,1,1,1
4,1,499,1,1,1
5,457,43,0,1,0
6,0,500,1,1,1
7,419,81,0,0,0
8,0,500,1,1,1
9,462,38,0,1,0
10,500,0,0,0,1
11,0,500,1,1,1
12,0,500,1,1,1
13,3,497,1,1,1
14,500,0,0,0,0
15,193,307,1,0,0
16,0,500,1,1,1
17,458,42,0,0,0
18,500,0,0,0,0
19,0,500,1,0,0
20,15,485,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,175,325,1,0,0
26,464,36,0,1,1
27,178,322,1,1,1
28,178,322,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,182,318,1,1,1
32,48,452,1,0,1
33,442,58,0,1,0
34,0,500,1,1,1
35,178,322,1,0,0
36,324,176,0,1,1
37,0,500,1,1,1
38,0,500,1,1,1
39,322,178,0,0,0
