ID,S,I,State,Nature,Obs
0,497,3,0,0,0
1,488,12,0,0,0
2,452,48,0,0,0
3,0,500,1,1,1
4,0,500,1,1,1
5,17,483,1,1,1
6,0,500,1,1,1
7,123,377,1,1,1
8,0,500,1,1,1
9,424,76,0,1,0
10,384,116,0,0,0
11,0,500,1,1,0
12,0,500,1,0,0
13,0,500,1,0,0
14,11,489,1,1,1
15,15,485,1,0,0
16,0,500,1,1,1
17,470,30,0,0,0
18,498,2,0,0,0
19,0,500,1,0,0
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,0,0
25,19,481,1,0,0
26,165,335,1,1,1
27,498,2,0,0,0
28,498,2,0,0,0
29,0,500,1,1,1
30,0,500,1,1,1
31,8,492,1,0,1
32,0,500,1,1,1
33,41,459,1,1,1
34,0,500,1,1,1
35,13,487,1,0,0
36,472,28,0,0,0
37,0,500,1,1,1
38,0,500,1,1,1
39,480,20,0,0,0
