ID,S,I,State,Nature,Obs
0,6,494,1,1,1
1,82,418,1,1,1
2,131,369,1,1,1
3,124,376,1,1,1
4,0,500,1,1,1
5,4,496,1,1,1
6,2,498,1,1,1
7,38,462,1,1,1
8,5,495,1,1,1
9,4,496,1,1,1
10,4,496,1,1,1
11,115,385,1,1,0
12,94,406,1,1,1
13,347,153,0,0,0
14,32,468,1,1,1
15,316,184,0,0,0
16,222,278,1,1,1
17,97,403,1,1,0
18,171,329,1,0,0
19,139,361,1,1,1
20,85,415,1,1,1
21,102,398,1,1,1
22,44,456,1,1,1
23,108,392,1,1,1
24,148,352,1,0,0
25,138,362,1,1,1
26,1,499,1,1,1
27,88,412,1,1,1
28,15,485,1,1,1
29,60,440,1,0,0
30,186,314,1,1,0
31,108,392,1,0,0
32,29,471,1,1,1
33,24,476,1,0,0
34,11,489,1,1,1
35,353,147,0,0,0
36,115,385,1,1,1
37,289,211,0,1,1
38,201,299,1,0,0
39,122,378,1,1,1
