ID,S,I,State,Nature,Obs
0,206,294,1,1,1
1,1,499,1,1,0
2,0,500,1,1,1
3,235,265,1,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,24,476,1,1,1
7,0,500,1,1,1
8,170,330,1,1,1
9,0,500,1,1,1
10,17,483,1,1,1
11,92,408,1,1,1
12,71,429,1,1,1
13,39,461,1,1,0
14,1,499,1,1,0
15,0,500,1,1,1
16,169,331,1,1,1
17,7,493,1,1,1
18,37,463,1,1,1
19,162,338,1,0,0
20,1,499,1,1,1
21,115,385,1,1,1
22,81,419,1,1,1
23,11,489,1,1,1
24,55,445,1,1,1
25,138,362,1,1,1
26,0,500,1,1,1
27,3,497,1,1,1
28,0,500,1,1,1
29,128,372,1,1,0
30,284,216,0,1,1
31,4,496,1,1,1
32,0,500,1,1,1
33,7,493,1,1,1
34,72,428,1,1,1
35,162,338,1,0,0
36,0,500,1,1,1
37,123,377,1,1,1
38,272,228,0,1,1
39,51,449,1,0,0
